datahora;satelite;pais;estado;municipio;bioma;diasemchuva;precipitacao;riscofogo;latitude;longitude;frp
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.738;-4.746.796;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.267;-4.751.701;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.477;-4.750.465;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.261;-4.752.356;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.978;-474.913;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.112;-474.834;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.643;-475.057;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.843;-4.752.055;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.694;-4.750.729;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.207;-4.751.524;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.899;-4.746.248;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.277;-4.751.113;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-139.929;-4.750.508;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.257;-4.752.291;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.188;-4.752.702;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.133;-4.749.197;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.318;-474.713;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.137;-4.751.936;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.648;-474.445;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.057;-4.750.188;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.153;-4.748.016;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.388;-4.745.493;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.403.957;-4.735.833;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.599;-4.747.612;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.296;-4.744.389;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.463;-4.748.412;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.456;-4.746.321;
20/09/2012 03:36;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.413.511;-4.732.211;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.995;-4.750.634;
20/09/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-141.311;-4.731.227;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.413.662;-4.730.539;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.419;-4.750.221;
20/09/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.406.596;-4.748.275;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.975;-4.751.814;
20/09/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.258;-4.741.061;
20/09/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.403;-4.732.184;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.876;-4.744.733;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.809;-474.514;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.413.802;-473.085;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.432;-474.968;
20/09/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.352;-4.732.104;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.348;-4.750.699;
20/09/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.413.689;-473.234;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.115;-475.099;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.904;-4.752.229;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.405.526;-474.949;
20/09/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.484;-4.730.553;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.415.921;-4.731.236;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.763;-4.750.315;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-14.046;-4.749.259;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.127;-4.749.771;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.835;-475.264;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.218;-4.743.521;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.195;-4.749.359;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.936;-4.745.039;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.306;-4.743.047;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.656;-4.743.947;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.403.953;-4.750.117;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.911;-4.748.884;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.127;-4.744.012;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.713;-4.750.158;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.273;-4.748.893;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.511;-4.749.728;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.325;-4.730.613;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.217;-4.748.719;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.118;-4.747.942;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.403.196;-474.899;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.546;-4.750.061;
18/09/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.563;-4.744.065;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.131;-4.749.174;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.684;-4.748.817;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.404.976;-4.749.837;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.415.376;-4.731.587;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.117;-4.730.663;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.379;-4.748.036;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.189;-4.746.454;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.415.014;-4.730.978;
19/09/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.644;-4.749.344;
23/09/2012 04:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.436.324;-4.764.902;
23/09/2012 04:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.895;-4.728.953;
23/09/2012 04:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.838;-4.729.311;
23/09/2012 04:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.561;-4.728.896;
25/09/2012 03:42;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.946;-4.731.311;
25/09/2012 03:42;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.410.055;-4.770.329;
25/09/2012 03:42;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.410.161;-477.062;
27/09/2012 04:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.809;-4.734.577;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.420.263;-474.841;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.435.249;-4.777.938;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.924;-4.742.071;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.435.304;-477.758;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.432.264;-475.846;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.424;-4.743.259;
28/09/2012 04:26;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.257;-4.742.126;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.007;-4.729.522;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.325;-4.728.553;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.436.302;-4.780.392;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.907;-4.728.886;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.281;-4.730.639;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.974;-472.849;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.076;-4.729.104;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.412.222;-4.730.993;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.396.247;-4.725.609;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.838;-4.729.291;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.031;-4.728.689;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.929;-4.726.866;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.313;-4.728.265;
03/10/2012 04:32;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.437.113;-4.780.794;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.381;-4.727.015;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.013;-4.728.348;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.476;-4.729.374;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.743;-4.729.809;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.098;-4.727.884;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.893;-4.729.028;
02/10/2012 04:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.440.554;-4.751.307;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.842;-4.729.274;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.423.129;-4.778.568;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.244;-4.729.088;
03/10/2012 04:32;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.376;-4.739.584;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.645;-4.727.742;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.859;-4.728.128;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.611;-4.780.898;
04/10/2012 04:13;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.189;-4.729.351;
05/10/2012 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.954;-4.727.633;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.061;-478.045;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.264;-4.779.406;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-139.572;-4.723.752;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.423.404;-4.779.786;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.420.774;-4.779.009;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.582;-4.777.748;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.395.628;-4.724.643;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.495;-4.778.395;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.457;-4.778.962;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.182;-4.729.378;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.666;-4.780.367;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.527;-4.726.374;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.423.117;-477.857;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.036;-4.780.451;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.397.421;-4.725.425;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.423.472;-4.779.128;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-142.139;-4.779.605;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.596;-4.728.875;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.834;-4.727.353;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.398.275;-4.726.022;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.037;-4.727.055;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.496;-4.729.341;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.524;-4.781.297;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.749;-4.778.751;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.385;-4.778.917;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.483;-4.778.398;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.671;-4.780.621;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.326;-4.730.132;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.361;-4.730.328;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-140.138;-4.729.622;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.131;-4.726.606;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.251;-4.730.481;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.988;-4.777.622;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.420.904;-4.779.573;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.661;-4.730.375;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.533;-4.727.806;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.109;-4.734.666;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.125;-4.729.641;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.179;-4.729.209;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-142.237;-477.892;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.413.719;-473.461;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.379;-4.729.887;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-139.894;-4.727.518;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.643;-4.779.253;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.420.713;-4.779.605;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.065;-4.730.239;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.329;-4.780.201;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.423.281;-4.780.959;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.534;-4.779.766;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.421.282;-478.096;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.868;-4.778.419;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.731;-4.776.801;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.414.196;-4.734.247;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.712;-4.729.902;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.792;-4.780.063;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.396.333;-4.724.573;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.282;-4.779.404;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.813;-4.780.064;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.338;-4.728.552;
06/10/2012 05:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.402.099;-4.729.408;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.557;-4.726.973;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.396.323;-4.723.144;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-139.777;-4.724.047;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-142.359;-4.777.977;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.919;-4.728.904;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-142.027;-4.780.483;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.176;-4.779.907;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.923;-4.779.546;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.424.085;-477.804;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.401.082;-4.726.627;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.420.375;-4.783.712;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.400.866;-4.726.627;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.212;-4.785.043;
06/10/2012 03:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.422.554;-47.813;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.396.285;-4.723.453;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-1.399.583;-4.726.175;
07/10/2012 04:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;;;;-139.876;-4.724.435;
